Id,SEX,CITY,LOCATION,FIO_TIME,DESCRIPTION,COMPLEXION,FIOFS_TYPE,OUTCOME,FIO_DATE_CORRECTED,CLOTHING,AGE_AT_FIO_CORRECTED,STOP_REASONS,FIOFS_REASONS
100266,MALE,BOSTON, ESSEX ST,2/17/15 00:00,B(Black),Med,I,,2/17/15 00:00,black/GRY SWEATshirt; GRY SWEATPANTS; white SNKRS,30,OTHER (SPECIFY),WARRANT ARREST
100267,MALE,BOSTON,26 ANNUNCIATION RD,2/25/15 00:00,H(Hispanic),Light,O,F,2/25/15 00:00,,34,INVESTIGATIVE,B&E; RESIDENCE - DAY
100269,FEMALE,BOSTON, WASHINGTON ST,2/18/15 00:00,W(White),NO DATA ENTERED,I,,2/18/15 00:00,gray hood; black red pants,30,INVESTIGATIVE,INVESTIGATE; PERSON
100274,MALE,BOSTON,0 BLUE HILL AV at BROOKFORD ST,2/26/15 00:00,H(Hispanic),Dark,O,F,2/26/15 00:00,,37,INVESTIGATIVE,VAL
100286,MALE,BOSTON,95 SPENCER ST,2/26/15 00:00,B(Black),Med,IO,F,2/26/15 00:00,BRN ADDIDAS PANTS;black JACKET,30,INVESTIGATIVE,INVESTIGATE; PERSON
100287,MALE,BOSTON, NORMANDY ST at DEVON ST,2/26/15 00:00,B(Black),Med,OF,F,2/26/15 00:00,BLL/WHITE BLL jeansred sneakers,31,INVESTIGATIVE,INVESTIGATE; PERSON
100293,MALE,BOSTON, EUSTIS ST at ORCHARD PK,2/27/15 00:00,B(Black),Dark,IO,F,2/27/15 00:00,black Wig; Tiger Stripe Leggings; black Leather Womens Jacket; black Halter Top; black Sneakers,30,INVESTIGATIVE,INVESTIGATE; PERSON
100294,MALE,BOSTON,39 VINE ST,1/31/15 00:00,W(White),Light,O,F,1/31/15 00:00,BROWN; JACKET; black NYLON PANTS,60,RADIO CALL,INVESTIGATE; PERSON
100295,MALE,BOSTON,618 COLUMBUS AV,2/27/15 00:00,B(Black),Dark,IO,F,2/27/15 00:00,black BASEBALL CAP; red BLUE JACKET; blue jeans,30,,INVESTIGATE; PERSON
100296,MALE,BOSTON, BABSON ST at CROSSMAN ST,2/28/15 00:00,B(Black),NO DATA ENTERED,IO,F,2/28/15 00:00,,30,,INVESTIGATE; PERSON
100297,MALE,BOSTON, ESMOND ST,2/27/15 00:00,H(Hispanic),NO DATA ENTERED,OF,F,2/27/15 00:00,black boots; blue jeans; blue/ black jeacket,26,,INVESTIGATE; PERSON
100298,MALE,BOSTON,9 ASTORIA ST,2/27/15 00:00,B(Black),NO DATA ENTERED,OF,F,2/27/15 00:00,blue sweatshirt; brn jacket; blue jeans,55,,INVESTIGATE; PERSON
100299,MALE,BOSTON,907 BLUE HILL AV,2/27/15 00:00,B(Black),Dark,IOF,F,2/27/15 00:00,black coat; red; gray striped shirt; bue sweats; gray sneakers,30,,LARCENY; SHOPLIFTING
100300,MALE,BOSTON, BLUE HILL AV at WOODHAVEN ST,3/1/15 00:00,B(Black),Dark,IO,F,3/1/15 00:00,black leather coat; maroon hoodiekhaki pants; red; gray sneakers,30,,INVESTIGATE; PERSON
100301,MALE,BOSTON, BLUE HILL AV at SEAVER ST,2/27/15 00:00,B(Black),NO DATA ENTERED,IO,F,2/27/15 00:00,gray fur hat; navy blue hoodie; black jeans,30,,INVESTIGATE; PERSON
100302,MALE,BOSTON, GREENDALE RD at MORTON ST,3/1/15 00:00,B(Black),Light,IO,F,3/1/15 00:00,black doo rag; black; red hoodie; black jeans,30,,INVESTIGATE; PERSON
100303,MALE,BOSTON,2044 SEAVER ST,2/27/15 00:00,B(Black),NO DATA ENTERED,O,F,2/27/15 00:00,black HOODIE; black SWEATPANTS,22,MOTOR VEHICLE VIOLATION,VAL
100304,MALE,BOSTON, HUMBOLDT AV at BROOKLEDGE ST,2/27/15 00:00,B(Black),NO DATA ENTERED,O,F,2/27/15 00:00,,25,MOTOR VEHICLE VIOLATION,VAL
100305,MALE,BOSTON, WASHINGTON ST at GLENARM ST,3/1/15 00:00,H(Hispanic),Light,IO,F,3/1/15 00:00,blue jeans/white sneakers/gray and black striped hoodie,30,INVESTIGATIVE,STOLEN MV
100306,MALE,BOSTON, CONGRESS ST,2/18/15 00:00,B(Black),Med,I,,2/18/15 00:00,BLU JCK; jeans,30,MOTOR VEHICLE VIOLATION,DRUGS; POSSESSION
100307,MALE,BOSTON,60 ANNUNCIATION RD,4/17/15 00:00,B(Black),Med,IO,F,4/17/15 00:00,PURP HOODIE; GRN SHRT; GLD PANTS; black SHOES,30,MOTOR VEHICLE VIOLATION,VAL
100308,MALE,BOSTON,112 INTERVALE ST,4/17/15 00:00,B(Black),Med,IO,F,4/17/15 00:00,red falcon hat; black shirt; blue jeans,30,,VAL
100309,MALE,BOSTON,60 ANNUNCIATION RD,4/17/15 00:00,B(Black),Med,IO,F,4/17/15 00:00,black SWEATER; black jeans; black BOOTS,30,,INVESTIGATE; PERSON
100310,MALE,BOSTON,18 TALBOT AV,4/17/15 00:00,B(Black),Med,O,F,4/17/15 00:00,blue hoodie; black pants; tan boots,47,,INVESTIGATE; PERSON
100312,MALE,BOSTON, DUDLEY ST at WOODWARD AV,3/3/15 00:00,H(Hispanic),Light,IOF,F,3/3/15 00:00,DK COLOred TANK TOP,30,RADIO CALL,B&E; RESIDENCE - NIGHT
100313,MALE,BOSTON, BOYLSTON ST,2/12/15 00:00,W(White),Med,I,,2/12/15 00:00,BLU JKT; GRN shirt; blue jeans,30,MOTOR VEHICLE VIOLATION,WARRANT ARREST
100316,MALE,BOSTON,606 BLUE HILL AV,2/26/15 00:00,H(Hispanic),Med,IOF,F,2/26/15 00:00,black red STRIPE shirt,30,,INVESTIGATE; PERSON
100317,MALE,BOSTON,875 S HUNTINGTON AV,2/1/15 00:00,W(White),Fair,OF,F,2/1/15 00:00,black DIAMOND BACKS HAT; BLUE HOODIE; gray PANTS; TAN BOOTS,18,RADIO CALL,INVESTIGATE; PERSON
100318,MALE,BOSTON, DORCHESTER AV at ADAMS ST,2/27/15 00:00,B(Black),Med,IO,F,2/27/15 00:00,"black ""Puma"" jacket; blue jeans;black sneakers",30,INVESTIGATIVE,INVESTIGATE; PERSON
100319,MALE,BOSTON,8 GLENARM ST,4/19/15 00:00,B(Black),Med,O,F,4/19/15 00:00,red shirt; black sweaptsn,25,,INVESTIGATE; PERSON
100320,MALE,BOSTON,60 ANNUNCIATION RD,4/17/15 00:00,B(Black),NO DATA ENTERED,IO,F,4/17/15 00:00,white COAT; black PANTS; sneakers,30,,VAL
100321,MALE,BOSTON,60 ANNUNCIATION RD,4/7/15 00:00,B(Black),NO DATA ENTERED,IO,F,4/7/15 00:00,jeans; JCK; BRN BELT,30,,INVESTIGATE; PERSON
100322,MALE,BOSTON,60 ANNUNCIATION RD,4/17/15 00:00,B(Black),Dark,IO,F,4/17/15 00:00,CAMO HAT; jeans; black SNKERS,30,,DRUGS; SALE
100323,MALE,BOSTON,60 ANNUNCIATION RD,4/17/15 00:00,B(Black),NO DATA ENTERED,IO,F,4/17/15 00:00,brown robe,30,INVESTIGATIVE,INVESTIGATE; PERSON
100324,MALE,BOSTON,54 ANNUNCIATION RD,4/17/15 00:00,B(Black),Med,IO,F,4/17/15 00:00,black SHOES/black SWEATshirt/gray SWEATPANTS,30,INVESTIGATIVE,PROSTITUTION; COMMON NIGHT WALKER
100325,MALE,BOSTON, BLUE HILL AV,2/27/15 00:00,B(Black),Dark,IO,F,2/27/15 00:00,blue jeans; black leather,30,,PROSTITUTION; COMMON NIGHT WALKER
100327,MALE,BOSTON,54 ANNUNCIATION RD,4/17/15 00:00,B(Black),NO DATA ENTERED,IO,F,4/17/15 00:00,black puffy coat; jeans; black reeboks,30,,INVESTIGATE; PERSON
100343,MALE,BOSTON, ARCADIA ST at CORWIN ST,1/18/15 00:00,H(Hispanic),Light,F,F,1/18/15 00:00,blue jeans/ gray sweater/ green shoes/ gray fitted hat,24,MOTOR VEHICLE VIOLATION,INVESTIGATE; PERSON
100345,FEMALE,BOSTON, TREMONT ST,2/10/15 00:00,B(Black),NO DATA ENTERED,I,,2/10/15 00:00,,30,CRIMINAL VIOLATION,PUBLIC DRINKING
100346,FEMALE,BOSTON,39 MT PLEASANT ST,2/27/15 00:00,B(Black),Med,IO,F,2/27/15 00:00,white tank top; jean shorts,30,RADIO CALL,DISPUTE
100347,MALE,BOSTON, COLUMBIA RD at DUDLEY ST,2/26/15 00:00,B(Black),Med,IO,F,2/26/15 00:00,Gray Jacket; Blue Hoodie; black jeans; gray Sneakers,30,RADIO CALL,DISTURBANCE
100348,MALE,BOSTON, BLUE HILL AV at RHOADES ST,2/25/15 00:00,B(Black),Med,IOF,F,2/25/15 00:00,gray sweater; blue jeans shorts; black sneakers,30,INVESTIGATIVE,DISTURBANCE
100349,MALE,BOSTON, DUDLEY ST at ADAMS ST,2/27/15 00:00,B(Black),Med,O,F,2/27/15 00:00,black JACKET; blue jeans,40,INVESTIGATIVE,INVESTIGATE; PERSON
100350,MALE,BOSTON, BLUE HILL AV,2/27/15 00:00,B(Black),Dark,IO,F,2/27/15 00:00,blc t shirt,30,OTHER (SPECIFY),INVESTIGATE; PERSON
100351,MALE,BOSTON, BLUE HILL AV at VESTA RD,2/26/15 00:00,B(Black),Med,OF,F,2/26/15 00:00,blue jeans; black northface jkt; black/ ylw cap,26,,VAL
100361,MALE,BOSTON, HUMBOLDT AV at BROOKLEDGE ST,2/27/15 00:00,B(Black),NO DATA ENTERED,O,F,2/27/15 00:00,,27,MOTOR VEHICLE VIOLATION,VAL
100374,MALE,BOSTON,2044 COLUMBUS AV,4/18/15 00:00,B(Black),NO DATA ENTERED,IOFS,F,4/18/15 00:00,black HAT; BRUINS,30,INVESTIGATIVE,ALCOHOL; PUBLIC DRINKING
100375,MALE,BOSTON,00 SHAWMUT AV,4/23/15 00:00,B(Black),Med,O,F,4/23/15 00:00,black hoodie; black sweatpants,25,INVESTIGATIVE,INVESTIGATE; PERSON
100376,MALE,BOSTON,1710 HYDE PARK AV,4/23/15 00:00,B(Black),Light,IO,F,4/23/15 00:00,white tank top; camo shorts,30,OTHER (SPECIFY),VAL
100394,MALE,BOSTON, COLUMBIA RD,3/2/15 00:00,H(Hispanic),Med,IO,F,3/2/15 00:00,blue jeans gray t shirt orange shoes,30,INVESTIGATIVE,INVESTIGATE; PERSON
100395,MALE,BOSTON, WARREN ST at WABON ST,3/2/15 00:00,B(Black),Med,IOF,F,3/2/15 00:00,,30,INVESTIGATIVE,INVESTIGATE; PERSON
100396,MALE,BOSTON, WABON ST,3/2/15 00:00,B(Black),NO DATA ENTERED,IOF,F,3/2/15 00:00,blue coat; black knit; dark pants,30,RADIO CALL,INVESTIGATE; PERSON
100397,MALE,BOSTON,618 SHAWMUT AV,3/2/15 00:00,B(Black),Med,IO,F,3/2/15 00:00,blue jeans,30,RADIO CALL,INVESTIGATE; PERSON
100398,MALE,BOSTON,618 SHAWMUT AV,3/2/15 00:00,H(Hispanic),Light,IOF,F,3/2/15 00:00,,30,,INVESTIGATE; PERSON
100399,MALE,BOSTON,618 SHAWMUT AV,3/2/15 00:00,B(Black),Light,IO,F,3/2/15 00:00,dark hody blue jeans,30,INVESTIGATIVE,INVESTIGATE; PERSON
100400,MALE,BOSTON,618 SHAWMUT AV,3/2/15 00:00,H(Hispanic),Light,I,F,3/2/15 00:00,black HOODIE; red T shirt; blue jeans,30,INVESTIGATIVE,INVESTIGATE; PERSON
100401,MALE,BOSTON, BLUE HILL AV at WARREN ST,3/2/15 00:00,B(Black),NO DATA ENTERED,IOF,F,3/2/15 00:00,TANK TOP; SHORTS,30,MOTOR VEHICLE VIOLATION,VAL
100428,MALE,BOSTON, ALLERTON ST at MAGAZINE ST,3/3/15 00:00,H(Hispanic),Med,IOF,F,3/3/15 00:00,WHITE/black POLO shirt; PLAID PAJAMA PANTS,30,,INVESTIGATE; PERSON
100429,MALE,BOSTON, WASHINGTON ST at ARMANDINE ST,3/1/15 00:00,B(Black),Med,IO,F,3/1/15 00:00,BLUE shirt; blue jeans,30,INVESTIGATIVE,INVESTIGATE; PERSON
100430,MALE,BOSTON, HUMBOLDT AV at BROOKLEDGE ST,2/27/15 00:00,B(Black),NO DATA ENTERED,O,F,2/27/15 00:00,gray JACKET,-1,MOTOR VEHICLE VIOLATION,VAL
100431,MALE,BOSTON, TUPELO ST,2/27/15 00:00,B(Black),NO DATA ENTERED,O,F,2/27/15 00:00,BLUE DICKIES,44,MOTOR VEHICLE VIOLATION,VAL
100432,MALE,BOSTON,0 COLUMBIA RD at QUINCY ST,1/21/15 00:00,B(Black),Dark,IOF,F,1/21/15 00:00,WHITE Tshirt; BLUE SHORTS,30,,INVESTIGATE; PERSON
100433,MALE,BOSTON,2044 SEAVER ST,2/27/15 00:00,NO DATA ENTERED,NO DATA ENTERED,O,F,2/27/15 00:00,,32,MOTOR VEHICLE VIOLATION,VAL
100434,MALE,BOSTON, WASHINGTON ST at GLENARM ST,3/1/15 00:00,H(Hispanic),Light,IOF,F,3/1/15 00:00,yellow/black red sox hat; yellow shirt; black pants,30,MOTOR VEHICLE VIOLATION,INVESTIGATE; MV
100435,MALE,BOSTON,782  SHAWMUT AV,4/24/15 00:00,B(Black),Med,IOFS,S,4/24/15 00:00,ALL black,30,INVESTIGATIVE,VAL
100436,MALE,BOSTON, NORMANDY ST at SEAVER ST,4/22/15 00:00,B(Black),Med,OF,F,4/22/15 00:00,BLUE HOODIE,30,RADIO CALL,INVESTIGATE; PERSON
100437,MALE,BOSTON, NORMANDY ST at SEAVER ST,4/22/15 00:00,B(Black),Med,OF,F,4/22/15 00:00,gray HOODIE; black PANTS; black sneakers,50,RADIO CALL,INVESTIGATE; PERSON
100438,MALE,BOSTON, NORMANDY ST at PASADENA RD,4/22/15 00:00,B(Black),Dark,OF,F,4/22/15 00:00,black HOODIE,27,RADIO CALL,INVESTIGATE; PERSON
100446,MALE,BOSTON,1365 WASHINGTON ST,3/3/15 00:00,B(Black),Med,O,F,3/3/15 00:00,brown jacket; brown hat,39,INVESTIGATIVE,LARCENY; OVER
100447,MALE,BOSTON,51 HOMESTEAD ST,1/22/15 00:00,H(Hispanic),Light,OF,F,1/22/15 00:00,black VEST; black LONG SLEEVE; PONYTAIL,30,INVESTIGATIVE,INVESTIGATE; PERSON
100448,FEMALE,BOSTON,9 DITMUS CT,3/4/15 00:00,B(Black),Dark,I,,3/4/15 00:00,Navy blue and gray fleece hat; tan hoodie; blue jeans,30,INVESTIGATIVE,INVESTIGATE; PERSON
100449,MALE,BOSTON, WASHINGTON ST,2/11/15 00:00,B(Black),Light,I,,2/11/15 00:00,,30,RADIO CALL,ARREST WARRANT EXECUTION
100450,MALE,BOSTON,9 DITMUS CT,3/4/15 00:00,B(Black),Dark,IO,F,3/4/15 00:00,black HOODIE; blue jeans,30,MOTOR VEHICLE VIOLATION,DRUGS; INVESTIGATION
100451,MALE,BOSTON, TREMONT ST at COLUMBUS AV,3/2/15 00:00,B(Black),Dark,IOF,F,3/2/15 00:00,,30,MOTOR VEHICLE VIOLATION,VAL
100452,MALE,BOSTON, TREMONT ST at COLUMBUS AV,3/2/15 00:00,B(Black),Dark,IOF,F,3/2/15 00:00,tan navyhatblue t shirrtwithcrosses black white adidastank toptrackpants black white niesneakers,30,INVESTIGATIVE,INVESTIGATE; PERSON
100453,MALE,BOSTON, QUINCY ST at CEYLON ST,2/24/15 00:00,NO DATA ENTERED,NO DATA ENTERED,O,F,2/24/15 00:00,black HOODIE/black SWEATS,34,INVESTIGATIVE,INVESTIGATE; PERSON
100454,MALE,BOSTON,190 RUGGLES ST,4/23/15 00:00,B(Black),Med,IO,F,4/23/15 00:00,GRAY JACKET; blue jeans,30,,INVESTIGATE; PERSON
100455,MALE,BOSTON,50  MALCOLM X BL,4/11/15 00:00,B(Black),Light,IOFS,F,4/11/15 00:00,gray hoodie; black jeans,30,RADIO CALL,INVESTIGATE; PERSON
100456,MALE,BOSTON, BOWER ST at WALNUT AV,4/14/15 00:00,B(Black),Dark,OF,F,4/14/15 00:00,black hoodie/blue jeans,25,INVESTIGATIVE,INVESTIGATE; PERSON
100457,MALE,BOSTON,00 SPARHAWK ST,4/23/15 00:00,W(White),Light,IO,F,4/23/15 00:00,red shirt; black shorts,30,MOTOR VEHICLE VIOLATION,INVESTIGATE; PERSON
100458,MALE,BOSTON,00 WALTHAM ST,4/23/15 00:00,B(Black),Dark,IOFS,S,4/23/15 00:00,red baseball hat; royal blue hoodie; black jeans; gray sneakers,30,INVESTIGATIVE,DRUGS; INVESTIGATION
100459,MALE,BOSTON,00 E SPRINGFIELD ST,4/23/15 00:00,B(Black),Med,IO,F,4/23/15 00:00,blue jeans/BLUE /WHITE shirt,30,RADIO CALL,INVESTIGATE; PERSON
100460,MALE,BOSTON,00 ALBANY ST,4/23/15 00:00,B(Black),Dark,O,F,4/23/15 00:00,black sneakers; blue jeans; black jacket; black hooded sweatshirt,50,INVESTIGATIVE,INVESTIGATE; PERSON
100461,MALE,BOSTON,74 ALEXANDER ST,3/2/15 00:00,W(White),Med,O,F,3/2/15 00:00,,33,INVESTIGATIVE,MV ACCIDENT
100462,MALE,BOSTON,00 W BROOKLINE ST,4/23/15 00:00,B(Black),Dark,O,F,4/23/15 00:00,blue pants; blue; gry sneakers; yellow t-shirt; gray sweater,33,INVESTIGATIVE,INVESTIGATE; PERSON
100475,MALE,BOSTON,0 ELM HILL AV at HUTCHINGS ST,1/21/15 00:00,B(Black),Dark,OF,F,1/21/15 00:00,BLU HAT; GRAY hoodie; WTH T jeans,32,INVESTIGATIVE,VAL
100476,MALE,BOSTON, QUINCY ST at WARREN ST,4/23/15 00:00,B(Black),Med,O,F,4/23/15 00:00,black HOODIE; GRAY APNTS; WHITE/black sneakers,24,INVESTIGATIVE,VAL
100532,FEMALE,BOSTON,965 COMMONWEALTH AV,1/21/15 00:00,W(White),Med,IO,F,1/21/15 00:00,"red ""NIKE"" HOODIE",30,MOTOR VEHICLE VIOLATION,VAL
100533,MALE,BOSTON, WARREN ST at DALE ST,1/22/15 00:00,H(Hispanic),Light,OF,F,1/22/15 00:00,blue Angels hat; black jeans,39,MOTOR VEHICLE VIOLATION,VAL
100540,FEMALE,BOSTON,570 BLUE HILL AV,3/5/15 00:00,B(Black),Dark,IO,F,3/5/15 00:00,black jacket with logos/ blue jeans,30,RADIO CALL,INVESTIGATE; PERSON
100542,MALE,BOSTON,570 BLUE HILL AV,3/5/15 00:00,B(Black),Med,IOFS,F,3/5/15 00:00,black jacket; blue jeans,30,INVESTIGATIVE,INVESTIGATE; PERSON
100543,MALE,BOSTON,74 ALEXANDER ST,3/2/15 00:00,W(White),Med,O,F,3/2/15 00:00,,33,INVESTIGATIVE,MV ACCIDENT
100544,MALE,BOSTON,74 ALEXANDER ST,3/2/15 00:00,W(White),Med,O,F,3/2/15 00:00,,33,INVESTIGATIVE,MV ACCIDENT
100545,MALE,BOSTON, WARREN ST at QUINCY ST,2/27/15 00:00,B(Black),Dark,IO,F,2/27/15 00:00,,30,MOTOR VEHICLE VIOLATION,VAL
100546,MALE,BOSTON, TALBOT AV at MILLET ST,3/3/15 00:00,B(Black),NO DATA ENTERED,IO,F,3/3/15 00:00,gray hoodie; black jeans,30,INVESTIGATIVE,VAL
100547,MALE,BOSTON, BLUE HILL AV at COLUMBIA RD,2/27/15 00:00,B(Black),Dark,IO,F,2/27/15 00:00,,30,MOTOR VEHICLE VIOLATION,VAL
100548,MALE,BOSTON, ELDON ST at BOWDOIN ST,1/19/15 00:00,B(Black),Dark,IOFS,FO,1/19/15 00:00,2 gray hoodies; black cargo pants; black; neon green nike sneakers,30,INVESTIGATIVE,LARCENY; SHOPLIFTING
100549,MALE,BOSTON, TALBOT AV at MILLET ST,3/3/15 00:00,B(Black),NO DATA ENTERED,IO,F,3/3/15 00:00,,30,MOTOR VEHICLE VIOLATION,VAL
100550,MALE,BOSTON,00 PEMBROKE ST,4/23/15 00:00,B(Black),Fair,O,F,4/23/15 00:00,red; white sneakers; gray pants; black; hooded sweatshirt; gry backpack,33,INVESTIGATIVE,INVESTIGATE; PERSON
100551,MALE,BOSTON,00 MELNEA CASS BL,4/24/15 00:00,B(Black),Dark,IO,F,4/24/15 00:00,WHITE T shirt; blue jeans,30,,VAL
100552,FEMALE,BOSTON,00 SHAWMUT AV,4/24/15 00:00,W(White),Light,IO,F,4/24/15 00:00,gray JACKET/CAP,30,INVESTIGATIVE,INVESTIGATE; PERSON
100553,MALE,BOSTON,80 W DEDHAM ST,4/24/15 00:00,B(Black),Med,IO,,4/24/15 00:00,black T shirt; blue jeans,30,,INVESTIGATE; PERSON
100554,MALE,BOSTON, SOUTH ST,4/13/15 00:00,NO DATA ENTERED,Med,I,,4/13/15 00:00,black sweater/black and white shirt/blue jeans,30,INVESTIGATIVE,INVESTIGATE; PERSON
100556,MALE,BOSTON,618 SHAWMUT AV,4/21/15 00:00,B(Black),Med,O,F,4/21/15 00:00,black hoodie; sweatpants; blue jeans,27,,INVESTIGATE; PERSON
100581,MALE,BOSTON, BLUE HILL AV at WARREN ST,3/2/15 00:00,H(Hispanic),Med,IOFS,F,3/2/15 00:00,pink jacket; pink shoes; purple leggings,30,,INVESTIGATE; PERSON
100595,MALE,BOSTON, CENTRE ST at ESTRELLA ST,4/17/15 00:00,H(Hispanic),Med,IO,F,4/17/15 00:00,blue jeans; tan vest,30,,INVESTIGATE; PERSON
100596,MALE,BOSTON, SMITH ST at CORNELIA ST,4/17/15 00:00,B(Black),Med,O,F,4/17/15 00:00,black sweatshirt; black sweatpants,45,,INVESTIGATE; PERSON
100599,MALE,BOSTON,1710 HYDE PARK AV,4/23/15 00:00,B(Black),Dark,IO,F,4/23/15 00:00,black Jacket; black T-shirt; black Sweatpants,30,OTHER (SPECIFY),INVESTIGATE; PERSON
100603,MALE,BOSTON,1710 HYDE PARK AV,4/23/15 00:00,B(Black),Brown,F,F,4/23/15 00:00,black jacket,17,INVESTIGATIVE,INVESTIGATE; PERSON
100609,MALE,BOSTON, WINSLOW ST at ZEIGLER ST,4/24/15 00:00,B(Black),Med,IO,F,4/24/15 00:00,black ZIP HOODIE; WHITE T; black PANTS,30,INVESTIGATIVE,TRESPASSING
100661,MALE,BOSTON,146 HEATH ST,4/17/15 00:00,B(Black),NO DATA ENTERED,IOF,F,4/17/15 00:00,black coat,30,OTHER (SPECIFY),A&B
100662,MALE,BOSTON, CENTRE ST at ESTRELLA ST,4/17/15 00:00,W(White),Light,IO,,4/17/15 00:00,black durag; Gray hoodie,30,OTHER (SPECIFY),INVESTIGATE; PERSON
100665,MALE,BOSTON, CONGRESS ST,2/17/15 00:00,W(White),NO DATA ENTERED,I,,2/17/15 00:00,black jacket/ jeans/ tan boots,30,INVESTIGATIVE,DRUGS; INVESTIGATION
100666,FEMALE,BOSTON,0 BLUE HILL AV,1/29/15 00:00,B(Black),NO DATA ENTERED,O,F,1/29/15 00:00,blu sweater; multi colored pants,33,INVESTIGATIVE,DISORDERLY
100667,MALE,BOSTON, DORCHESTER AV at ADAMS ST,2/27/15 00:00,B(Black),Med,IO,F,2/27/15 00:00,BLUE GREEN CHECKEred shirt; black PANTS,30,RADIO CALL,DISTURBANCE
100668,MALE,BOSTON, WASHINGTON ST,2/7/15 00:00,W(White),Med,I,,2/7/15 00:00,gray T-shirt; gray Sweats,30,INVESTIGATIVE,PUBLIC DRINKING
100669,MALE,BOSTON,71 SHANDON RD,2/27/15 00:00,W(White),Med,IOS,F,2/27/15 00:00,black jacket blue jeans,30,RADIO CALL,A&B
100670,MALE,BOSTON, TREMONT ST,2/19/15 00:00,W(White),NO DATA ENTERED,I,,2/19/15 00:00,blackCONVERSE BLUEjeans WHITE T shirt,30,INVESTIGATIVE,INVESTIGATE; PERSON
100679,MALE,BOSTON,618 COLUMBUS AV,2/27/15 00:00,B(Black),Med,IO,F,2/27/15 00:00,black/YLW PIRATES HAT; YELLOW SWEATshirt; black PANTS,30,,VAL
100680,MALE,BOSTON,17 NORMANDY ST,2/27/15 00:00,B(Black),Light,IO,F,2/27/15 00:00,black jacket; black jeans,30,,VAL
100681,MALE,BOSTON,14  ZEIGLER ST,1/30/15 00:00,B(Black),Brown,IOS,F,1/30/15 00:00,black Dress shirt; blue jeans; black Shoes,30,INVESTIGATIVE,INVESTIGATE; PERSON
100682,MALE,BOSTON,73 OREILLY WY,2/28/15 00:00,W(White),Light,IOF,F,2/28/15 00:00,GRAY SWEATER; black jeans; SILVER SHOES,30,MOTOR VEHICLE VIOLATION,VAL
100683,MALE,BOSTON, CHAUNCY ST,2/12/15 00:00,M(Middle Eastern or East Indian),Med,I,,2/12/15 00:00,black shirt; blue jeans; black boots,30,RADIO CALL,INVESTIGATE; PERSON
100694,MALE,BOSTON,26 ANNUNCIATION RD,2/24/15 00:00,H(Hispanic),Light,OF,F,2/24/15 00:00,SWEAT PANTS; red HOODIE,34,INVESTIGATIVE,INVESTIGATE; PERSON
100695,FEMALE,BOSTON,16 E BROOKLINE ST,3/4/15 00:00,H(Hispanic),Light,O,F,3/4/15 00:00,bedtime clothing,30,INVESTIGATIVE,DISTURBANCE
100696,MALE,BOSTON,26 ANNUNCIATION RD,2/24/15 00:00,B(Black),Med,O,F,2/24/15 00:00,black JACKET; jeans,25,INVESTIGATIVE,INVESTIGATE; PERSON
100697,MALE,BOSTON,1280 WASHINGTON ST,3/4/15 00:00,W(White),Light,I,FO,3/4/15 00:00,black Bruins Hat; Khaki Shorts; Bray T shirt,30,OTHER (SPECIFY),INVESTIGATE; PERSON
100698,MALE,BOSTON, LUCERNE ST,3/1/15 00:00,B(Black),NO DATA ENTERED,OF,F,3/1/15 00:00,black SWEATER; blue jeans,40,,INVESTIGATE; PERSON
100700,MALE,BOSTON,1481 TREMONT ST,2/1/15 00:00,B(Black),Med,O,F,2/1/15 00:00,black puffy jkt; black hoodie; blue jeans,25,INVESTIGATIVE,INVESTIGATE; PERSON
100701,MALE,BOSTON, WHEATLAND AV at MILLET ST,3/4/15 00:00,B(Black),Light,IOF,F,3/4/15 00:00,Blue Hat; gray Hoodie; blue jeans,30,RADIO CALL,INVESTIGATE; PERSON
100702,MALE,BOSTON, BOYLSTON ST,2/11/15 00:00,B(Black),Dark,I,,2/11/15 00:00,black sweatshirt/white tank top / dark sweats,30,RADIO CALL,DRUGS; INVESTIGATION
100703,MALE,BOSTON,70 AMES ST,3/4/15 00:00,H(Hispanic),NO DATA ENTERED,IOF,F,3/4/15 00:00,black Jacket; blue jeans,30,INVESTIGATIVE,DISTURBANCE
100704,MALE,BOSTON, BOYLSTON ST,2/10/15 00:00,W(White),Med,I,,2/10/15 00:00,,30,INVESTIGATIVE,PUBLIC DRINKING
100705,MALE,BOSTON, WASHINGTON ST,2/9/15 00:00,H(Hispanic),Med,I,,2/9/15 00:00,white teeshirt; blue jeans,30,MOTOR VEHICLE VIOLATION,INVESTIGATE; PERSON
100723,MALE,BOSTON,69 MCGREEVEY WY,1/29/15 00:00,B(Black),Med,O,F,1/29/15 00:00,black BUBBLE JACKET; BLUE HOODIE; blue jeans,25,INVESTIGATIVE,INVESTIGATE; PERSON
100724,MALE,BOSTON, BLUE HILL AV at SEAVER ST,2/27/15 00:00,B(Black),NO DATA ENTERED,IO,F,2/27/15 00:00,black HAT; black shirt; black CARGO PANTS,30,INVESTIGATIVE,INVESTIGATE; PERSON
100725,FEMALE,BOSTON,9 DITMUS CT,3/2/15 00:00,W(White),Light,O,F,3/2/15 00:00,maroon; gray wool cap; blue jacket; black yoga pants; blue sneakers,21,INVESTIGATIVE,DRUGS; INVESTIGATION
